PROMIS_Seizure_SeizureName,Ecgonine,Benzoylecgonine,N_Formylcocaine,Ecgonine_methyl_ester,Norcocaine,cis_Cinnamoylcocaine,trans_Cinnamoylcocaine,Percent_Truxilline,Trimethoxycocaine,Tropacocaine,Acetone,Acetonitrile,Benzene,Chloroform,Ethyl_acetate,Hexane,Isobutyl_acetate,Mesitylene,Methyl_acetate,MEK,MIBK,Methylene_Chloride,nPropyl_acetate,Toluene,MP_Xylene,O_Xylene,Methylisobutenylketone,Methylbenzoate,Aspirin,Benzocaine,Caffeine,Dextromorphan,Paracetamol,Phenacetin,Phenobarbitol,Theophylline,Creatine,Creatinine,Diltiazem,Hydroxyzine,Ketamine,Levamisole,Dexamisole,Lignocaine,Nicotinamide,Procaine,Quinine,Strychnine,Thebaine,Sugar_Fructose,Sugar_Glucose,Sugar_Inositol,Sugar_Lactose,Sugar_Maltose,Sugar_Mannitol,Sugar_Sorbitol,Sugar_Sucrose
PS3249753,0.2018,0.141,0.0418,0.4706,0.0535,0.1404,0.0373,10.7587,0.0498,0.322,0,0,4.9905,0,39.5618,0.7643,15.5441,0,1.2627,11.6067,0,0,19.3189,5.618,1.1122,0.2209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.182,9.0955,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249753,0.3467,0.215,0.0533,0.7348,0.0331,0,0,11.2628,0.0525,0.2265,0,0,1.6082,0,49.4675,0.3181,3.5441,0,2.6929,20.1112,0,7.8303,7.1325,6.7173,0.1517,0,0,0.4262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249753,0.3268,0.3083,0.0444,0.3863,0.1549,0.2607,0.3978,5.8205,0.1015,0.1754,0,0,2.5462,0,11.5202,0.7274,3.6254,0,0,4.8886,0,0.8686,70.84,3.8612,1.1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249753,0.3695,0.2593,0.0534,0.6661,0.0398,0.0102,0.0195,8.2319,0.0898,0.2251,0,0,2.49,0,45.4693,0.2594,4.6957,0,1.1689,14.3341,0,3.9593,20.7392,6.4172,0.3845,0.0823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249753,0.3037,0.3216,0.0537,0.6312,0.1716,0.3419,0.3623,3.8988,0.1723,0.2605,0,0,2.9979,0,1.5626,0,3.8116,0,0,4.8416,0,0.7409,80.9702,3.5949,1.4804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249753,0.2896,0.3018,0.0548,0.6096,0.1738,0.3614,0.3952,4.3576,0.1828,0.2738,0,0,2.9825,0,1.2444,0,3.5461,0,0,4.6998,0,0.7444,81.679,3.6091,1.4947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249753,0.3391,0.2917,0.0609,0.6243,0.0406,0.1723,0.0494,12.9504,0.0734,0.3996,0,0,4.1805,0,39.3002,0.4296,19.3719,0,0.849,10.1836,0,0,19.7689,4.9285,0.9877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3066,2.3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249753,0.4911,0.4207,0.0391,1.084,0.0391,0.1916,0.1396,9.6897,0.0378,0.1602,0,0,3.866,0,40.8273,0.1731,15.1072,0,1.6294,10.6334,0,0.1917,24.3232,2.8637,0.3849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0794,7.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249753,0.2671,0.1756,0.0481,0.7975,0.0308,0,0,13.5063,0.0673,0.2394,0,0,1.3439,0,51.4084,0.208,3.3406,0,1.2715,24.7476,0,6.0046,5.4217,5.9942,0,0,0,0.2594,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0117,5.9549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249753,0.4681,0.3781,0.0397,0.8882,0.0358,0.1644,0.133,9.153,0.0252,0.1506,0,0,4.3468,0,40.3824,0.2621,15.1169,0,1.6516,9.5826,0,0.2636,24.5713,3.1516,0.4002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6518,6.7562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249753,0.3951,0.3849,0.0432,0.6477,0.178,0.3297,0.3785,4.3597,0.1707,0.265,0,0,3.4329,0,1.4372,0.4404,3.0007,0,0,5.4735,0,1.0691,79.907,3.6686,1.5705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9547,0.3301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249753,0.27,0.1835,0.0421,0.4804,0.034,0,0,12.7149,0.0414,0.2217,0,0,1.546,0,56.1066,0.2715,2.8846,0,1.1944,21.6791,0,6.2797,4.2134,5.6237,0.0936,0,0,0.1075,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9877,5.2146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249753,0.2511,0.2328,0.0446,0.2986,0.0308,0.0405,0.0353,12.087,0.0692,0.3201,0,0,3.9087,0,49.3742,0.6217,4.828,0,0.2882,9.0673,0,0,23.9968,6.3887,1.062,0.1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.005,7.2278,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249753,0.2357,0.2079,0.0516,0.1927,0.0419,0.2012,0.1294,8.9963,0.0579,0.153,0,0,4.2054,0,51.2595,0.301,3.6556,0,0.1872,8.5211,0,0.3049,28.0426,2.875,0.358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7066,7.8368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249753,0.2341,0.2343,0.0463,0.3269,0.0325,0.1456,0.0393,10.8602,0.0714,0.3242,0,0,4.9935,0,40.248,0.8864,12.5524,0,0.5699,11.2818,0,0,21.7261,6.2071,1.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5884,7.7774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249753,0.2408,0.2232,0.0521,0.2908,0.0411,0.1523,0.0439,10.1417,0.0676,0.3261,0,0,5.1189,0,39.8549,1.0012,14.8238,0,0.7515,11.0796,0,0,19.8944,5.6773,1.1869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8512,8.0373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249753,0.2361,0.1949,0.0569,0.3345,0.0371,0.1501,0.0373,9.9063,0.0694,0.3133,0,0,4.7087,0,37.4718,0.5435,13.2324,0,0.6353,12.7166,0,0,22.6538,5.7087,1.7207,0.2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4873,8.5822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249753,0.2881,0.2037,0.0521,0.4881,0.051,0.0209,0.029,12.4143,0.0653,0.2163,0,0,1.5033,0,53.3079,0.2559,2.7499,0,1.0828,22.255,0,6.8784,5.615,6.1014,0.1177,0,0,0.1328,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3228,6.5146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249753,0.2749,0.1895,0.0468,0.5222,0.0312,0,0,12.8484,0.0556,0.2268,0,0,1.5625,0,52.8729,0.2557,2.8482,0,0.8395,19.6249,0,12.5563,3.8885,5.4243,0.0921,0,0,0.0351,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4273,5.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249753,0.3011,0.2277,0.0548,0.4377,0.0389,0,0,11.1928,0.0625,0.2284,0,0,4.2453,0,48.6869,0.3593,8.3305,0,2.9446,9.9613,0,0.4094,21.663,2.4232,0.275,0,0,0.3948,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7582,6.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249753,0.2655,0.263,0.0465,0.1936,0.0304,0.0445,0.0349,11.9696,0.069,0.3002,0,0,3.7568,0,45.0208,0.625,4.4752,0,0.2383,9.4141,0,0,28.3686,6.2102,1.5703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3359,7.5858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249753,0.2497,0.2007,0.0499,0.4325,0.0364,0.158,0.0462,9.4346,0.0763,0.3357,0,0,5.3218,0,39.4891,0.7143,14.5091,0,1.1818,11.2397,0,0,20.2814,5.7021,1.0987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2601,10.4312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249753,0.1934,0.1899,0.0473,0.2179,0.0332,0.1511,0.0393,10.2777,0.0682,0.3242,0,0,4.61,0,38.3391,0.8764,15.5084,0,0.8056,11.94,0,0,20.4317,5.9642,1.0516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8079,7.0376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249753,0.3647,0.2558,0.0551,0.6167,0.0405,0,0,10.6106,0.1007,0.232,0,0,2.1736,0,46.7242,0.2915,4.369,0,2.027,16.8706,0,6.0583,14.5315,6.4791,0.2485,0,0,0.2266,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9392,4.3872,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249739,0.2836,0.1679,0.013,0.4604,0.0443,0.0074,0.0145,10.7787,0.0411,0.2094,0,0,1.7679,0,51.1811,0.2901,3.3406,0,1.1141,20.0012,0,6.8635,8.131,6.9339,0.1847,0,0,0.192,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2018,6.6433,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249739,0.258,0.152,0.0149,0.4416,0.0455,0.0131,0.0225,11.1456,0.0429,0.2055,0,0,1.6428,0,51.6942,0.2733,3.1433,0,1.2022,21.3469,0,7.4078,5.9729,6.9968,0.142,0,0,0.178,0,0,0,0,0,0,0,0,0,0,0,0.0709,0,5.4871,5.7125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249739,0.2824,0.1817,0.0139,0.477,0.047,0.0124,0.0246,11.0949,0.0474,0.2093,0,0,1.6539,0,51.5551,0.2596,3.2354,0,1.2379,21.3139,0,6.891,6.837,6.6931,0.1565,0,0,0.1665,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7876,6.8544,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249739,0.3404,0.2188,0.0194,0.4683,0.0388,0.005,0.0115,6.7139,0.0883,0.219,0,0,2.3482,0,47.1071,0.325,4.2986,0,1.1289,15.0026,0,5.9958,17.0027,6.3746,0.3188,0,0,0.0977,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4702,4.2878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249739,0.3345,0.1945,0.0175,0.5459,0.0391,0.018,0.0145,8.3253,0.0339,0.1727,0,0,5.0646,0,34.127,0.3271,21.2366,0,6.2524,8.2851,0,0.2793,19.8552,3.6776,0.5065,0,0,0.3884,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8043,7.9714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249739,0.445,0.4041,0.015,0.5576,0.1685,0.3007,0.3696,3.2418,0.165,0.2754,0,0,3.2313,0,0,0.3905,3.7958,0,0,5.4926,0,0.8934,80.7175,3.848,1.631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5835,0.2466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249739,0.253,0.1494,0.016,0.5657,0.0285,0,0,9.3795,0.043,0.2104,0,0,1.5016,0,50.79,0.2546,3.1031,0,0.9422,22.1766,0,8.3744,5.6635,6.9543,0.1307,0,0,0.1091,0,0,0,0,0,0,0,0,0,0,0,0,0,6.947,7.0655,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249739,0.2051,0.1849,0.0198,0.2514,0.0296,0.1316,0.0369,7.9768,0.0557,0.3171,0,0,5.5144,0,41.3696,0.8334,12.4194,0,0.8047,10.1304,0,0,21.6638,6.073,1.1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2364,6.5225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249739,0.2814,0.178,0.0151,0.4561,0.0341,0,0,11.0192,0.0453,0.1988,0,0,1.4775,0,50.2308,0.3886,3.5438,0,2.4981,21.6766,0,7.6477,4.7337,7.1837,0.1222,0,0,0.4974,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6878,7.9144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249739,0.2902,0.1825,0.019,0.5477,0.0329,0,0,12.2405,0.0581,0.2073,0,0,1.5433,0,48.2596,0.3097,3.6272,0,2.475,22.8563,0,7.2841,6.0919,6.828,0.1454,0,0,0.5795,0,0,0,0,0,0,0,0,0,0,0,0,0,4.985,5.0595,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249739,0.2267,0.2111,0,0.2693,0.032,0.1284,0.0356,8.8477,0,0.3196,0,0,4.5161,0,38.5473,1.303,14.5998,0,0.9575,12.1271,0,0,20.2565,6.5665,1.1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4176,6.7375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249739,0.2683,0.1648,0.0192,0.4694,0.0481,0.0138,0.0206,10.7337,0.044,0.2119,0,0,1.5145,0,52.1221,0.2614,3.0595,0,1.2292,22.8637,0,6.5467,5.7253,6.499,0,0,0,0.1787,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0499,7.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249739,0.3533,0.2937,0.0188,0.6433,0.0382,0.0794,0.0373,6.6102,0.0971,0.3451,0,0,4.1009,0,37.2308,0.3072,19.6257,0,2.8928,11.0727,0,0.2641,20.8366,3.2124,0.4568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5182,13.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249739,0.1781,0.1642,0.0195,0.217,0.0326,0.0614,0.024,6.8739,0.1172,0.4144,0,0,3.5552,0,47.3758,0.8587,6.7664,0,0,11.0859,0,0,22.603,6.6075,1.1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3556,9.5085,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249739,0.3698,0.248,0.0291,0.536,0.0431,0.008,0.0082,7.2639,0.0944,0.2498,0,0,2.2248,0,46.8869,0.3049,4.4178,0,1.5423,15.4202,0,4.54,18.1354,6.2357,0.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3733,4.3411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249739,0.2365,0.1938,0.0271,0.3023,0.0398,0.1485,0.0475,7.9958,0.0592,0.3456,0,0,4.6132,0,39.2119,0.943,15.338,0,0.8039,11.93,0,0,20.205,5.6956,1.2595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1905,7.457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249739,0.2211,0.1885,0.0289,0.2387,0.0311,0.0394,0.0283,6.9947,0.0657,0.3172,0,0,3.7491,0,46.8231,0.7144,5.1418,0,0,9.6656,0,0,26.1145,6.504,1.2876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6189,9.8742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249739,0.2902,0.2792,0.0237,0.2229,0.0343,0.0396,0.0296,9.9185,0.062,0.3184,0,0,3.4874,0,43.9457,0.7723,4.7018,0,0,10.1366,0,0,29.4993,5.8222,1.6347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0842,8.321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249739,0.2713,0.2226,0.0202,0.3159,0.0354,0,0.0635,7.6749,0.0561,0.1883,0,0,3.7382,0,45.4822,0.4932,8.3612,0,1.9138,9.4212,0,0.299,27.1362,3.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.736,4.7466,0,0,0,0,0,0,0,0,0,2.3497,0,0,0,0
PS3249739,0.3302,0.2251,0.0296,0.3956,0.04,0,0,10.0914,0.0616,0.2376,0,0,3.7765,0,48.4989,0.3198,8.1745,0,2.1638,10.5735,0,0.2843,23.0194,2.4575,0.3242,0,0,0.4075,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9703,5.1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249739,0.1974,0.1928,0.0186,0.2137,0.0353,0.07,0.0263,6.3792,0.1416,0.4388,0,0,3.3535,0,48.0039,0.84,6.3361,0,0.381,11.0901,0,0,22.4603,6.3588,1.1763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7935,9.0108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249453,0.0136,0.129,0.0154,0.033,0.1232,0.0986,0.0926,0.3256,0.0236,0.0144,0,0,6.121,0,73.7647,0,0,0,0,0,0,0,0,18.308,1.8063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3579,0,1.066,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3249260,0.3833,0.539,0.0573,0.5738,0.0825,0.0308,0.546,5.441,0.052,0.1558,0,0,2.3803,0,60.9113,0.6324,4.1155,0,0,8.0471,0,0,15.3848,8.0972,0.4314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5938,0,3.6772,0,0,0,0,0,0,0,0.4849,0,0,0,0,0
PS3238387,0.0323,0.1972,0.0523,0.1165,0.2272,0.4784,0.2802,1.6876,0.0551,0.0581,0,0,2.3037,0,79.3184,0,0,0,0.8472,0,0,0,0,14.6071,2.4092,0.5144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7389,0,1.8973,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3238387,0.0782,0.1824,0.0749,0.2941,0.5549,0,0.0584,1.9886,0.0812,0.0924,0,0,7.2309,0,66.975,0.1948,0,0,0.52,0,0,0,0,21.6165,2.7942,0.6686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4289,0,7.4125,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3238387,0.0765,0.1729,0.0721,0.2833,0.5598,0,0.0638,2.196,0.0779,0.0938,0,0,7.2009,0,66.9917,0.2144,0,0,0.4907,0,0,0,0,21.5534,2.8796,0.6693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3395,0.1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3238387,0.1013,0.1604,0.0522,0.2054,0.7624,0,0.0746,1.9367,0.0893,0.0917,0,0,6.8281,0,68.1465,0.2999,0,0,0.4786,0,0,0,0,20.7666,2.8069,0.6733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3238387,0.102,0.1671,0.0478,0.2056,0.7709,0,0.0764,1.8588,0.0922,0.0918,0,0,7.0504,0,66.9921,0.2638,0,0,0.5059,0,0,0,0,21.5079,2.9757,0.7042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3238387,0.1012,0.1742,0.0586,0.2198,0.7993,0,0.0795,2.1915,0.0944,0.0935,0,0,6.8034,0,67.7298,0.2722,0,0.2249,0.5069,0,0,0,0,20.9676,2.8381,0.6571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3238387,0.096,0.1633,0.0588,0.2221,0.8164,0,0.0829,1.9269,0.0974,0.0979,0,0,7.1211,0,67.2984,0.2519,0,0,0.5244,0,0,0,0,21.3271,2.815,0.6622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9287,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3238387,0.1138,0.2896,0.0429,0.1588,0.3406,0.4256,0.3133,1.8528,0.0856,0.0771,0,0,2.2385,0,79.7131,0,0,0,0.646,0,0,0,0,14.5049,2.3904,0.5072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6414,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3238387,0.0507,0.143,0.0466,0.1173,0.3275,0.4645,0.3034,1.9687,0.0702,0.0525,0.1711,0,1.8768,0,81.1813,0,0,0,0.3233,0,0,0,0,13.6194,2.3365,0.4915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8261,3.8478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3238387,0.0968,0.1638,0.0628,0.207,0.7657,0,0.0811,1.8149,0.0953,0.0945,0,0,6.6291,0,68.3838,0.264,0,0,0.4913,0,0,0,0,20.7492,2.8214,0.6612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2314,0.0639,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3247883,0.213,0.4511,0.0193,0.4327,0.1595,0.1359,0.4443,4.4842,0.0934,0.1266,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1536,0,0,0,0,0,0,0,0,0,0,12.1204,0.0864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3247872,0.2416,0.2226,0.0107,0.2291,0,0.0109,0.2623,8.9941,0.2007,0.1426,0.1535,0,2.4497,0,69.2202,0.2769,1.7049,0,0,1.0076,0,0,11.5651,9.062,4.0869,0.3175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3247872,0.1627,0,0,0.1733,0,0.0085,0.2192,8.6641,0.2352,0.0881,0,0,2.4541,0,71.3791,0.6203,1.9209,0,0,0.6596,0,0,9.2071,6.5338,6.5004,0.4469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3247872,0.1956,0,0.0074,0.2205,0,0.0463,0.1023,7.7403,0.1881,0.1807,0,0,2.5933,0,72.4917,0.5991,2.1373,0,0.3038,0.3464,0,0,10.6936,4.5662,5.6389,0.3552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3247872,0.1277,0,0.0058,0.2577,0,0.0179,0.4951,8.6312,0.1244,0.0767,0,0,2.5683,0,69.6487,0.6252,2.4998,0,0,0.6405,0,0,9.5821,6.6554,7.0019,0.5004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3247872,0.0157,0,0.0062,0.0555,0,0.7786,1.0521,4.9761,0.15,0.0833,0,0,0,0,91.3987,0.9428,0,0,0,0,0,0,5.8948,1.4219,0.3418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3247872,0.0491,0,0.0037,0.1626,0,0.5528,0.6326,5.4298,0.0396,0.1239,0,0,0,0,78.5891,0.4711,0.8421,0,0,0,0,0,3.7101,15.6278,0.7598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3247872,0.1102,0.259,0.0092,0.1144,0.0738,0.0733,0.2213,3.9599,0.0533,0.0573,0.4201,0,0,0,56.354,0.6278,0.6573,0,0,4.0499,0,0,2.7835,35.1075,0,0,0,0,0,0,0,0,0,18.867,0,0,0,0,0,0,0,3.8243,3.7524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3247872,0.0463,0.1356,0,0.0285,0,0.5931,1.1188,3.8994,0.1083,0.0642,0,0,0,0,61.5606,0.7766,6.3172,0,0,0.8469,0,0,1.781,28.7177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3247872,0.2119,0.2753,0.0056,0.1579,0.087,0.4509,0.4935,5.2706,0.0707,0.0986,0.2571,0,0.5595,0,56.2524,0.349,6.2348,0,0.3303,3.7355,0,0,5.5669,25.939,0.7754,0,0,0,0,0,0,0,0,8.2934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3247872,0.2712,0.3354,0,0.2094,0,0.7336,1.0696,4.5092,0.0652,0.1024,0,0,0,0,66.775,0.3495,2.3358,0,0,3.7208,0,0,3.6413,23.1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3247872,0.135,0,0,0.463,0,0,0,4.775,0.075,0.0713,0,0,0,0,76.3402,1.5504,4.1251,0,1.433,0.7568,0,0,4.7901,9.7813,1.2232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3247872,0.2802,0.1619,0,0.4185,0,0.0413,0.7796,3.9686,0.0952,0.0863,0,0,0,0,53.7742,0.5088,6.6383,0,0.27,2.9395,0,0,4.2975,31.5718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3247872,0.2009,0.3324,0.0064,0.1331,0.122,0.0813,0.3018,4.816,0.0753,0.1173,0,0,0.3427,0,43.6389,0.6009,0.7518,0,0,3.7962,0,0,20.9593,29.9103,0,0,0,0,0,0,0,0,0,9.6042,0,0,0,0,0,0,0,6.3857,2.8162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3247872,0.0691,0.1902,0.0058,0.0302,0.1893,0,0,12.369,0.0235,0.2314,0,0,0.4063,0,31.7515,0.9279,0.8571,0,0.6322,13.1254,0,0.8426,37.2488,12.9306,1.2776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2223,6.1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3247872,0.1363,0.1588,0.0027,0.1746,0,0.37,0.4871,7.0534,0.1473,0.158,0,0,2.343,0,75.5981,0.5055,1.5742,0,0.1568,0.4564,0,0,10.6969,3.7752,4.6152,0.2787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3247872,0.2107,0.3351,0.0151,0.1202,0.072,0.2307,0.7469,4.0235,0.092,0.1271,0.5559,0,0,0,65.4499,0.6794,3.2121,0,0,2.5089,0,0,6.7597,20.834,0,0,0,0,0,0,0,0,0,10.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3247872,0.1049,0,0.0044,0.0621,0,0.9742,1.0695,6.0357,0.0865,0.0844,0,0,0,0,77.2428,0.47,1.6143,0,0,1.2269,0,0,3.2001,16.2459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3247872,0.1852,0.3085,0.0152,0.1222,0.0711,0.2522,0.7324,4.7993,0.1059,0.1626,0.4942,0,0,0,66.259,0.6286,3.2375,0,0,2.8449,0,0,6.553,19.9828,0,0,0,0,0,0,0,0,0,11.9497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
